"AGE","ECONPRIM","ETHGROUP","MSTATUS","QUALNUM","SEX","SOCLASS","HHSPTYPE","TENURE","COBIRTH_dv","COBIRTH"
27,"Emp FT","White","Single","0","Male","V Unskill","Terraced","Rent LA","UK","1"
27,"Self-emp wo","White","Married","0","Male","IV Part Skill","Terraced","Own-occ buy","UK","1"
27,"Emp FT","Black Oth","Single","0","Male","V Unskill","Terraced","Own-occ outr","UK","1"
27,"Emp FT","White","Married","0","Male","V Unskill","Terraced","Rent LA","UK","1"
27,"Perm sick","White","Single","0","Male","V Unskill","Semi-det","Rent LA","UK","1"
27,"Emp FT","White","Married","0","Male","V Unskill","Terraced","Own-occ buy","UK","1"
27,"Emp PT","White","Single","0","Female","V Unskill","Conv Flat","Rent priv furn","UK","1"
27,"Emp FT","White","Divorced","0","Male","V Unskill","Terraced","Own-occ buy","UK","1"
27,"Emp PT","White","Married","0","Female","V Unskill","Detached","Rent LA","UK","1"
27,"Emp FT","White","Single","0","Male","IV Part Skill","Terraced","Own-occ buy","UK","1"
27,"Emp PT","White","Single","0","Female","IV Part Skill","Terraced","Rent LA","UK","2"
27,"Emp PT","Black Car","Single","0","Female","IV Part Skill","Terraced","Rent HsAssoc","UK","1"
27,"Emp FT","White","Married","0","Female","V Unskill","Semi-det","Own-occ buy","UK","1"
27,"Emp FT","White","Single","0","Female","IIIM Skilled","Semi-det","Own-occ outr","UK","1"
27,"Emp PT","White","Married","0","Female","IV Part Skill","Flat-res","Rent LA","UK","1"
27,"Emp FT","White","Single","0","Male","Inad descr",NA,NA,"UK","1"
28,"Other","Chinese","Married","1","Female",NA,"Terraced","Rent LA","other","41"
28,"Other","White","Remarried","0","Female",NA,"Terraced","Rent LA","UK","1"
28,"Other","Indian","Married","0","Female",NA,NA,NA,"other","25"
28,"Other","White","Single","0","Female",NA,"Flat-res","Rent LA","UK","1"
28,"Other","White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
28,"Perm sick","White","Single","0","Female",NA,"Flat-res","Rent LA","UK","1"
28,"Unemp","White","Single","0","Male",NA,"Flat-res","Rent LA","UK","1"
28,"Other","White","Married","0","Female",NA,"Terraced","Rent job","UK","2"
28,"Perm sick","White","Single","0","Female",NA,"Terraced","Own-occ outr","UK","1"
28,"Student","Pakistani","Single","2+","Male",NA,"Terraced","Rent priv furn","other","18"
28,"Perm sick","White","Divorced","0","Female",NA,"Terraced","Rent priv furn","UK","4"
28,"Other","Pakistani","Married","0","Female",NA,"Terraced","Own-occ outr","other","18"
28,"Gov scheme","White","Single","2+","Female",NA,"Semi-det","Rent priv furn","UK","1"
28,"Other","White","Married","0","Female",NA,"Semi-det","Rent priv furn","other","6"
28,"Perm sick","White","Single","0","Female",NA,"Terraced","Own-occ buy","UK","1"
28,"Other","White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
28,"Other","White","Divorced","0","Female",NA,"Semi-det","Rent HsAssoc","UK","1"
28,"Other","Pakistani","Married","0","Female",NA,"Terraced","Own-occ buy","other","18"
28,"Unemp","White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
28,"Unemp","White","Single","0","Female",NA,"Terraced","Rent HsAssoc","UK","1"
28,"Other","Chinese","Married","0","Female",NA,"Flat-res","Rent LA","other","41"
28,"Perm sick","White","Single","0","Male",NA,"Flat-comm","Rent LA","UK","1"
28,"Other","White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
28,"Gov scheme","White","Married","0","Male",NA,"Terraced","Own-occ buy","UK","1"
28,"Student","Other","Single","0","Female",NA,"Flat-res","Rent LA","UK","1"
28,"Unemp","White","Single","0","Male",NA,"Semi-det","Rent HsAssoc","UK","1"
28,"Unemp","White","Divorced","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
28,"Student","Other","Single","1","Male",NA,"Terraced","Rent priv furn","other","37"
28,"Other","White","Married","0","Female",NA,"Terraced","Rent LA","UK","1"
28,"Other","White","Single","0","Female",NA,"Terraced","Rent priv furn","UK","1"
28,"Student","Other Asian","Married","1","Male",NA,"Conv Flat","Rent priv furn","other","21"
28,"Other","White","Married","0","Female",NA,"Conv Flat","Rent priv unf","other","6"
28,"Emp FT","White","Single","2+","Female","II Manag Tech","Terraced","Own-occ buy","UK","1"
28,"Unemp","White","Single","1","Female","II Manag Tech","Terraced","Rent priv furn","UK","4"
28,"Emp FT","White","Married","0","Male","II Manag Tech","Detached","Own-occ outr","UK","1"
28,"Emp FT","White","Single","2+","Male","II Manag Tech","Flat-res","Rent priv furn","UK","1"
28,"Emp FT","White","Married","2+","Female","II Manag Tech","Semi-det","Own-occ buy","UK","1"
28,"Emp FT","White","Married","2+","Male","II Manag Tech","Terraced","Own-occ buy","UK","1"
28,"Emp FT","White","Married","0","Male","II Manag Tech","Terraced","Own-occ buy","UK","1"
28,"Emp FT","White","Single","0","Male","II Manag Tech","Semi-det","Own-occ buy","UK","1"
28,"Self-emp w","White","Married","0","Male","II Manag Tech","Flat-comm","Rent job","UK","1"
28,"Self-emp wo","Pakistani","Married","0","Male","II Manag Tech","Terraced","Own-occ buy","other","18"
28,"Self-emp w","White","Married","0","Male","II Manag Tech","Semi-det","Own-occ buy","UK","1"
28,"Unemp","White","Single","1","Male","II Manag Tech","Semi-det","Own-occ outr","UK","1"
28,"Emp FT","White","Married","0","Female","II Manag Tech","Terraced","Own-occ buy","UK","1"
28,"Self-emp wo","White","Single","1","Male","I Prof","Flat-res","Rent LA","UK","1"
28,"Emp FT","White","Married","1","Male","I Prof","Terraced","Own-occ buy","UK","2"
28,"Emp FT","White","Single","1","Male","II Manag Tech","Oth NotSC bedsit","Rent HsAssoc","UK","1"
28,"Emp FT","White","Married","2+","Female","II Manag Tech","Terraced","Own-occ buy","UK","1"
28,"Emp FT","Other","Single","2+","Female","I Prof","Semi-det","Own-occ buy","other","40"
28,"Emp FT","Black Car","Single","0","Male","II Manag Tech","Terraced","Own-occ buy","UK","1"
28,"Emp FT","Indian","Married","1","Male","II Manag Tech","Semi-det","Own-occ buy","other","12"
28,"Emp FT","White","Single","1","Female","II Manag Tech","Oth NotSC flat","Rent priv furn","UK","1"
28,"Emp PT","White","Married","1","Female","II Manag Tech","Semi-det","Own-occ buy","UK","1"
28,"Emp FT","White","Single","1","Female","II Manag Tech","Terraced","Own-occ buy","UK","1"
28,"Emp FT","White","Divorced","0","Male","II Manag Tech","Semi-det","Own-occ buy","UK","1"
28,"Emp FT","White","Single","2+","Male","II Manag Tech","Flat-comm","Own-occ buy","UK","1"
28,"Self-emp wo","White","Single","2+","Female","II Manag Tech","Conv Flat","Rent priv furn","UK","1"
28,"Self-emp wo","White","Single","1","Male","II Manag Tech","Terraced","Own-occ buy","UK","1"
28,"Self-emp wo","White","Single","1","Female","II Manag Tech","Terraced","Rent priv furn","UK","4"
28,"Unemp","White","Single","0","Male","II Manag Tech","Terraced","Rent LA","UK","1"
28,"Emp FT","White","Single","0","Male","II Manag Tech","Terraced","Rent priv furn","UK","1"
28,"Emp FT","White","Divorced","0","Female","IIIN Skilled","Flat-res","Own-occ buy","UK","1"
28,"Other","Black Car","Single","0","Female","IIIN Skilled","Terraced","Rent LA","UK","1"
28,"Unemp","White","Married","0","Female","IIIN Skilled","Terraced","Rent LA","other","40"
28,"Unemp","Black Oth","Single","0","Male","IIIN Skilled","Terraced","Rent HsAssoc","UK","1"
28,"Emp FT","White","Married","0","Female","IIIN Skilled","Semi-det","Own-occ buy","UK","1"
28,"Emp FT","White","Single","0","Female","IIIN Skilled","Terraced","Own-occ outr","UK","1"
28,"Emp FT","White","Single","0","Female","IIIN Skilled","Terraced","Rent LA","UK","1"
28,"Emp FT","White","Single","0","Male","IIIN Skilled","Terraced","Own-occ buy","UK","1"
28,"Unemp","White","Single","0","Male","IIIN Skilled","Flat-res","Rent LA","UK","1"
28,"Emp FT","White","Single","0","Female","IIIN Skilled","Terraced","Own-occ buy","UK","4"
28,"Emp PT","White","Married","0","Female","IIIN Skilled","Semi-det","Own-occ buy","UK","1"
28,"Other","Pakistani","Married","0","Female","IIIN Skilled","Conv Flat","Rent priv furn","UK","1"
28,"Emp FT","White","Single","0","Female","IV Part Skill","Flat-res","Rent LA","UK","1"
28,"Emp FT","White","Single","0","Male","IV Part Skill","Semi-det","Own-occ outr","UK","1"
28,"Emp FT","White","Single","0","Male","IV Part Skill","Terraced","Own-occ buy","UK","1"
28,"Emp FT","White","Married","0","Male","IV Part Skill","Semi-det","Own-occ buy","UK","1"
28,"Student","White","Single","0","Female","IIIN Skilled","Oth NotSC bedsit","Rent priv furn","UK","1"
28,"Emp PT","White","Divorced","0","Female","IIIN Skilled","Terraced","Rent LA","UK","1"
28,"Unemp","White","Single","0","Male","IIIM Skilled","Terraced","Rent LA","UK","1"
28,"Emp FT","White","Single","0","Male","IIIM Skilled","Terraced","Own-occ buy","UK","1"
28,"Emp FT","White","Married","0","Male","IIIM Skilled","Semi-det","Own-occ buy","UK","1"
28,"Emp FT","White","Single","0","Male","IIIM Skilled","Terraced","Own-occ buy","UK","1"
28,"Emp FT","Pakistani","Remarried","0","Male","IIIM Skilled","Semi-det","Own-occ buy","other","18"
28,"Emp FT","White","Divorced","0","Female","IIIM Skilled","Terraced","Own-occ outr","UK","1"
28,"Other","White","Married","0","Female","IV Part Skill","Semi-det","Own-occ buy","UK","1"
28,"Other","White","Married","0","Female","IV Part Skill","Terraced","Own-occ buy","UK","1"
28,"Emp FT","White","Divorced","0","Male","IIIM Skilled","Semi-det","Own-occ buy","UK","1"
28,"Unemp","White","Married","0","Male","IIIM Skilled","Terraced","Rent LA","UK","1"
28,"Emp FT","White","Single","0","Male","IV Part Skill","Terraced","Own-occ buy","UK","1"
28,"Emp FT","White","Married","0","Male","IV Part Skill","Semi-det","Own-occ buy","UK","1"
28,"Student","Chinese","Single","0","Female","IV Part Skill",NA,NA,"other","20"
28,"Other","Black Car","Married","0","Female","II Manag Tech","Terraced","Rent LA","other","14"
28,"Emp PT","White","Married","0","Male","IIIM Skilled","Semi-det","Own-occ buy","UK","1"
28,"Emp PT","White","Married","0","Female","IV Part Skill","Semi-det","Rent LA","UK","1"
28,"Self-emp wo","White","Single","0","Female","IV Part Skill","Flat-res","Rent HsAssoc","UK","1"
28,"Other","White","Married","0","Female","IV Part Skill","Semi-det","Own-occ buy","UK","1"
28,"Emp FT","White","Single","0","Male","IV Part Skill","Flat-res","Rent LA","UK","1"
28,"Emp FT","White","Single","0","Male","IIIN Skilled","Detached","Own-occ buy","UK","1"
28,"Emp FT","White","Single","1","Male","IIIN Skilled",NA,NA,"UK","1"
28,"Emp PT","White","Married","0","Female","IIIN Skilled","Terraced","Rent LA","UK","1"
28,"Unemp","White","Married","0","Female","IIIN Skilled","Semi-det","Own-occ buy","UK","1"
28,"Emp FT","White","Married","0","Female","IIIN Skilled","Flat-res","Rent LA","UK","1"
28,"Emp PT","White","Single","0","Female","IIIN Skilled","Terraced","Own-occ buy","UK","1"
28,"Unemp","White","Single","0","Male","IIIN Skilled","Flat-res","Rent LA","UK","4"
28,"Other","White","Married","0","Female","IIIN Skilled","Semi-det","Rent LA","UK","1"
28,"Self-emp wo","Pakistani","Married","0","Male","IV Part Skill","Terraced","Own-occ buy","UK","1"
28,"Emp FT","White","Single","0","Male","IV Part Skill","Terraced","Own-occ buy","UK","1"
28,"Emp FT","White","Married","0","Male","IV Part Skill","Terraced","Own-occ buy","UK","1"
28,"Other","White","Divorced","0","Female","IV Part Skill","Semi-det","Rent LA","UK","1"
28,"Other","White","Single","0","Female","IV Part Skill","Flat-res","Rent LA","UK","1"
28,"Emp FT","White","Married","0","Male","IIIM Skilled","Semi-det","Rent LA","UK","1"
28,"Emp FT","White","Single","0","Male","IIIM Skilled","Semi-det","Rent LA","UK","1"
28,"Emp FT","White","Divorced","0","Male","IIIM Skilled","Terraced","Own-occ outr","UK","1"
28,"Unemp","White","Married","0","Male","IIIM Skilled","Semi-det","Rent LA","UK","1"
28,"Emp FT","White","Single","0","Male","IV Part Skill","Terraced","Own-occ buy","UK","1"
28,"Unemp","Pakistani","Married","0","Male","IV Part Skill","Semi-det","Own-occ buy","other","18"
28,"Emp FT","White","Single","0","Male","IV Part Skill","Semi-det","Own-occ buy","UK","1"
28,"Emp FT","White","Single","0","Male","IV Part Skill","Detached","Rent job","UK","1"
28,"Emp FT","White","Single","0","Male","V Unskill","Semi-det","Own-occ buy","UK","1"
28,"Self-emp wo","White","Single","0","Male","IV Part Skill","Detached","Own-occ outr","UK","1"
28,"Other","White","Single","0","Female","V Unskill","Flat-res","Rent LA","UK","1"
28,"Emp PT","White","Single","0","Male","IV Part Skill","Flat-res","Rent LA","UK","1"
28,"Emp FT","White","Married","0","Female","V Unskill","Semi-det","Rent LA","UK","1"
28,"Emp FT","White","Single","0","Female","V Unskill","Flat-res","Rent LA","other","6"
29,"Unemp","White","Married","0","Female",NA,"Terraced","Rent LA","UK","1"
29,"Other","White","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
29,"Other","White","Divorced","0","Female",NA,"Flat-res","Rent LA","UK","1"
29,"Other","White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
29,"Other","White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
29,"Unemp","White","Single","0","Male",NA,"Semi-det","Own-occ outr","UK","1"
29,"Unemp","White","Single","0","Male",NA,"Semi-det","Own-occ outr","UK","1"
29,"Other","Pakistani","Married","0","Female",NA,"Semi-det","Rent priv unf","other","10"
29,"Perm sick","Pakistani","Married","0","Male",NA,"Detached","Own-occ buy","other","18"
29,"Unemp","White","Divorced","0","Female",NA,"Terraced","Rent HsAssoc","UK","1"
29,"Ret","White","Married","0","Female",NA,"Semi-det","Rent LA","UK","1"
29,"Other","White","Divorced","0","Female",NA,"Terraced","Rent priv unf","other","6"
29,"Other","White","Married","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
29,"Perm sick","White","Divorced","0","Female",NA,"Terraced","Rent LA","UK","1"
29,"Other","Other","Married","1","Female",NA,"Flat-res","Rent HsAssoc","other","37"
29,"Other","White","Married","0","Female",NA,"Flat-res","Rent LA","UK","1"
29,"Other","White","Divorced","0","Female",NA,"Terraced","Rent priv furn","UK","1"
29,"Unemp","White","Single","0","Female",NA,"Terraced","Rent priv furn","UK","4"
29,"Unemp","White","Single","0","Male",NA,"Terraced","Rent priv furn","UK","1"
29,"Other","White","Divorced","0","Female",NA,"Terraced","Rent priv furn","UK","1"
29,"Student","Chinese","Married","1","Male",NA,"Oth NotSC rooms","Rent priv furn","other","41"
29,"Other","Chinese","Married","1","Female",NA,"Oth NotSC rooms","Rent priv furn","other","41"
29,"Unemp","White","Single","0","Male",NA,"Terraced","Rent priv furn","UK","1"
29,"Other","White","Married","0","Female",NA,"Terraced","Rent LA","UK","1"
29,"Unemp","White","Married","0","Female",NA,"Flat-res","Rent LA","UK","1"
29,"Other","White","Married","0","Female",NA,"Semi-det","Rent LA","UK","1"
29,"Other","Other","Married","1","Female",NA,"Semi-det","Own-occ buy","other","40"
29,"Unemp","White","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
29,"Other","White","Married","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
29,"Other","Bangladeshi","Married","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
29,"Emp FT","Chinese","Married","0","Male","I Prof",NA,NA,"other","41"
29,"Emp FT","White","Divorced","0","Male","II Manag Tech","Terraced","Own-occ buy","UK","1"
29,"Emp FT","White","Single","1","Female","II Manag Tech","Detached","Own-occ buy","UK","1"
29,"Emp FT","White","Single","0","Female","II Manag Tech","Terraced","Own-occ buy","UK","1"
29,"Emp FT","White","Married","1","Male","II Manag Tech","Terraced","Own-occ buy","UK","1"
29,"Emp FT","White","Married","0","Female","II Manag Tech","Semi-det","Own-occ buy","UK","1"
29,"Emp FT","White","Married","0","Male","II Manag Tech","Terraced","Rent LA","UK","1"
29,"Unemp","White","Divorced","1","Male","II Manag Tech","Flat-res","Rent LA","UK","1"
29,"Emp FT","White","Single","0","Female","II Manag Tech","Terraced","Rent LA","UK","1"
29,"Emp FT","White","Remarried","0","Male","II Manag Tech","Detached","Own-occ buy","UK","1"
29,"Emp FT","White","Married","0","Male","I Prof","Terraced","Own-occ buy","UK","1"
29,"Emp FT","White","Married","2+","Male","I Prof","Detached","Own-occ buy","UK","1"
29,"Emp FT","White","Single","2+","Male","I Prof","Terraced","Own-occ buy","UK","1"
29,"Student","Other Asian","Single","1","Male","I Prof",NA,NA,"other","41"
29,"Emp FT","White","Single","1","Male","I Prof","Semi-det","Own-occ buy","UK","1"
29,"Self-emp wo","White","Single","1","Male","I Prof","Detached","Own-occ buy","UK","1"
29,"Student","Chinese","Married","2+","Male","I Prof","Conv Flat","Rent LA","other","41"
29,"Emp FT","White","Single","2+","Male","II Manag Tech","Semi-det","Own-occ buy","UK","1"
29,"Emp FT","White","Married","2+","Female","II Manag Tech","Semi-det","Own-occ buy","UK","1"
29,"Student","Chinese","Married","1","Male","II Manag Tech","Terraced","Rent priv furn","other","20"
29,"Other","White","Married","1","Female","II Manag Tech","Semi-det","Own-occ buy","UK","1"
29,"Unemp","White","Single","2+","Female","II Manag Tech","Terraced","Own-occ buy","UK","1"
29,"Student","White","Single","0","Male","II Manag Tech","Flat-res","Rent priv furn","UK","4"
29,"Emp PT","Black Oth","Married","0","Female","II Manag Tech","Terraced","Rent HsAssoc","UK","1"
29,"Student","Chinese","Married","2+","Male","II Manag Tech","Flat-res","Rent HsAssoc","other","20"
29,"Emp FT","White","Married","0","Male","II Manag Tech","Semi-det","Own-occ buy","UK","2"
